id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000189848Alt 1","in stock","new","Longboard Spearpoint - 40' Motel","Longboard de corte direccional con camiones de caída y ligero cóncavo de lado a lado. El Spearpoint in Lodge es un longboard de descenso y crucero de 40' con una plataforma de 8 capas de arce de roca dura con obras de arte del artista Sterling Bartlett. Con ejes de longboard de 180 mm Slant reverse kingpin con perchas reversibles de 50/54 grados; vienen en 50 grados para mayor estabilidad a altas velocidades, o se pueden girar a 54 grados para giros aún más cerrados. Las ruedas Conical Cruiser de 70 mm 78a de alto rebote de Globe son resistentes a la abrasión, más suaves, más rápidas y brindan un excelente agarre. Acabado con cinta de agarre troquelada negra con arte superior. MATERIALES • 40” x 9.85” x 30.75” WB • Arce de roca dura de 8 capas • Ejes con pivote central invertido inclinado de 180 mm • Cojinetes de globo Abec-7 • Ruedas cónicas 78a de 70 mm Estilo: 7HS416-UT22","https://rusty.cl/skateboard-longboard-spearpoint-40-motel-1000189848alt-1.html","https://rusty.cl/media/catalog/product/7/h/7hs416-ut22-1.jpg","199990.00 CLP","","","Rusty","","","Multicolor","",""
"1000193315Alt 1","in stock","new","Longboard Byron Bay - 43' Cavanbah","El Byron Bay en color Cavanbah viene en un tamaño de 43' x 9.5' x 28.75' wb. Es un longboard de cola de squash inspirado en el surf. Es un cóncavo suave con kicktail hecho de resina-8 de arce de roca dura. Cuenta con un reverso inclinado de 150 mm. Ejes kingpin y ruedas de 70 mm 83a Lija negra troquelada y cubierta bañada en pintura desvanecida. MATERIALES • 43” x 9.5” x 28.75” WB • Arce de roca dura Resin-7 • Ejes con pivote central invertido inclinado de 150 mm • Cojinetes de globo Abec-7 • Ruedas de crucero cónicas 78a de 70 mm Estilo: 7HS418-UT22","https://rusty.cl/skateboard-longboard-byron-bay-43-cavanbah-1000193315alt-1.html","https://rusty.cl/media/catalog/product/7/h/7hs418-ut22-1.jpg","189990.00 CLP","","","Rusty","","","","",""
"1000234756Negro","in stock","new","Lentes MONARCH ION-MATTE BLACK-GREEN ION","Estilo de Color: LisoPeso: 0.120Estilo: 5HG2109-UV23Forma Montura: CUADRADATipo Montura: MONTURA ARO COMPLETOMaterial Montura: PastaColor Montura: NEGROMontura Plegable: NoColor Lente: VERDETipo Lente: EspejadoTamaño: 55Puente: 19","https://rusty.cl/hg-hardgoods-lentes-negro-5hg2109-1000234756negro.html","https://rusty.cl/media/catalog/product/5/h/5hg2109-uv-1.jpg","109990.00 CLP","","","Rusty","","","Negro","",""
"1000234757Negro","in stock","new","Lentes MONARCH-MATTE BLACK-SMOKE","Estilo de Color: LisoPeso: 0.120Estilo: 5HG2110-UV23Marca: DRAGONCategoría: Gafas de SolGénero: HombreForma Montura: CUADRADATipo Montura: MONTURA ARO COMPLETOMaterial Montura: PastaColor Montura: NEGROMontura Plegable: NoColor Lente: GRISTipo Lente: EstándarTamaño: 55Puente: 19Graduable: Sí","https://rusty.cl/hg-hardgoods-lentes-negro-5hg2110-1000234757negro.html","https://rusty.cl/media/catalog/product/5/h/5hg2110-uv-2.jpg","99990.00 CLP","","","Rusty","","","","",""
"1000234759Alt5","in stock","new","Lentes REED XL-MATTE TORTOISE-BROWN","Estilo de Color: LisoPeso: 0.120Estilo: 5HG2112-UV23Marca: DRAGONCategoría: Gafas de SolGénero: HombreForma Montura: RECTANGULARTipo Montura: MONTURA ARO COMPLETOMaterial Montura: PastaColor Montura: MARRONMontura Plegable: NoColor Lente: MARRONTipo Lente: EstándarTamaño: 59Puente: 17","https://rusty.cl/hg-hardgoods-lentes-alt5-5hg2112-1000234759alt5.html","https://rusty.cl/media/catalog/product/5/h/5hg2112-uv23-2.jpg","99990.00 CLP","","","Rusty","","","","",""
"1000234766Alt3","in stock","new","Lentes REMIX ION-ROB MACHADO RESIN-COPPER ION","Estilo de Color: LisoPeso: 0.120Estilo: 5HG2119-UV23Marca: DRAGONCategoría: Gafas de SolGénero: HombreForma Montura: SHIELDTipo Montura: MONTURA ARO COMPLETOMaterial Montura: PastaColor Montura: GRISMontura Plegable: NoColor Lente: MARRONTipo Lente: EstándarTamaño: 60Puente: 13","https://rusty.cl/hg-hardgoods-lentes-alt3-5hg2119-1000234766alt3.html","https://rusty.cl/media/catalog/product/5/h/5hg2119-uv23-2.jpg","129990.00 CLP","","","Rusty","","","","",""
"1000234762Negro","in stock","new","Lentes THE JAM ION-MATTE BLACK-SKY BLUE I","Estilo de Color: LisoPeso: 0.120Estilo: 5HG2115-UV23Marca: DragónColor del marco: NEGRO MATE Tamaño del ojo: 60 mmPuente: 13 mmPatillas: 135mm","https://rusty.cl/hg-hardgoods-lentes-negro-5hg2115-1000234762negro.html","https://rusty.cl/media/catalog/product/5/h/5hg2115-uv23-1.jpg","109990.00 CLP","","","Rusty","","","Negro","",""
"1000233270Negro","in stock","new","BEANIE ORIGINAL R","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G400-MI","https://rusty.cl/accesorios-beanie-original-r-1000233270negro.html","https://rusty.cl/media/catalog/product/7/g/7g400-mi23lisoblack-1.jpg","3990.00 CLP","","","Rusty","","","Negro","",""
"1000233283Gris-Oscuro","in stock","new","BEANIE TV SIGNAL","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G404-MI","https://rusty.cl/accesorios-beanie-tv-signal-1000233283gris-oscuro.html","https://rusty.cl/media/catalog/product/7/g/7g404-mi23lisodgrey-1.jpg","3990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000233284Rojo-Oscuro","in stock","new","BEANIE TV SIGNAL","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G404-MI","https://rusty.cl/accesorios-beanie-tv-signal-1000233284rojo-oscuro.html","https://rusty.cl/media/catalog/product/7/g/7g404-mi23lisodarkred-1.jpg","3990.00 CLP","","","Rusty","","","Rojo Oscuro","",""
"1000233291Gris-Oscuro","in stock","new","BEANIE NO CLOCKS","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G406-MI","https://rusty.cl/accesorios-beanie-no-clocks-1000233291gris-oscuro.html","https://rusty.cl/media/catalog/product/7/g/7g406-mi23lisodgrey-1.jpg","3990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000233295Verde-Militar","in stock","new","BEANIE TWO","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G407-MI","https://rusty.cl/accesorios-beanie-two-1000233295verde-militar.html","https://rusty.cl/media/catalog/product/7/g/7g407-mi23lisomilitary-1.jpg","3990.00 CLP","","","Rusty","","","Verde Militar","",""
"1000233296Gris-Mezcla","in stock","new","BEANIE TWO","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G407-MI","https://rusty.cl/accesorios-beanie-two-1000233296gris-mezcla.html","https://rusty.cl/media/catalog/product/7/g/7g407-mi23lisogreymel-1.jpg","3990.00 CLP","","","Rusty","","","Gris","",""
"1000233301Negro","in stock","new","BEANIE RUSTY LINE","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G409-MI","https://rusty.cl/accesorios-beanie-rusty-line-1000233301negro.html","https://rusty.cl/media/catalog/product/7/g/7g409-mi23lisoblack-1.jpg","3990.00 CLP","","","Rusty","","","Negro","",""
"1000233302Marino","in stock","new","BEANIE RUSTY LINE","Composicion: 100% Acrilico - 80 GrmsPeso=0.060Estilo=7G409-MI","https://rusty.cl/accesorios-beanie-rusty-line-1000233302marino.html","https://rusty.cl/media/catalog/product/7/g/7g409-mi23lisonavy-1.jpg","3990.00 CLP","","","Rusty","","","Azul","",""
"1000117804Alt1","in stock","new","LENTES DE SOL REMIX LL","Características: Resina a base de plantas moldeadas por inyección Lente optimizada de color Lumalens Protección UV 100% Lente de protección de policarbonato de base múltiple Bisagras de acero inoxidable de 5 cilindros Proporcionar el mejor producto posible al mejor precio disponible Mejora el contraste, alivia la fatiga visual y ayuda a mejorar su visión general Le brindará la comodidad, la practicidad y la facilidad de uso inigualables que se merece. Estilo: 5HG207-MT","https://rusty.cl/accesorios-lentes-de-sol-remix-ll-1000117804alt1.html","https://rusty.cl/media/catalog/product/5/h/5hg207-mt-1.jpg","119990.00 CLP","","","Rusty","","","Multicolor","",""
"1000234753Alt2","in stock","new","LENTES DE SOL DRAGON DR MERIDIEN LL","Lumalens Distribuye la luz por igual sin reducir una porción específica, creando una percepción de color natural y verdadera. LumaLens® Tecnología de lentes de color optimizado que ofrece ópticas de ultra alta definición en todo el espectro de condiciones de luz. Diseñado para optimizar y mejorar por completo la visibilidad en todos los entornos posibles, LumaLens® ofrece una intensidad de color superior, mejora el contraste, mejora la percepción de profundidad y reduce la fatiga ocular para un rendimiento máximo. Hidrofóbico: repele el agua Revestimiento duro: resistente a los arañazos. Oleofóbico: repele la suciedad, el polvo y el aceite Ionizado: color intenso y reducción del deslumbramiento Lente de policarbonato Hecho del material más duro y resistente a los golpes. Ligeras, cómodas y mucho más resistentes a los impactos que las lentes de vidrio Marco de resina a base de plantas Material de base biológica natural que es una alternativa mucho más inteligente a los productos estándar a base de petróleo. Los marcos de resina a base de plantas se producen a partir de aceite de ricino, un recurso vegetal altamente resistente y renovable. No solo ayuda a reducir nuestra huella de carbono y el impacto en la tierra, sino que ayuda a crear marcos fuertes, livianos y duraderos. Estilo: 5HG2106-UV","https://rusty.cl/accesorios-lentes-de-sol-dragon-dr-meridien-ll-1000234753alt2.html","https://rusty.cl/media/catalog/product/5/h/5hg2106-uv-1.jpg","109990.00 CLP","","","Rusty","","","Multicolor","",""
"1000234754Alt3","in stock","new","LENTES DE SOL DR MERIDIEN LL","El Meridien es un estilo utilitario sólido como una roca que está diseñado con un contorno geométrico elegante que abarca una personalidad inconformista. Con lentes retro ligeramente redondeados y patillas biseladas, Meridien cuenta con una construcción robusta que aguantará golpe tras golpe. Con protección 100% UV y la opción de lentes Dragon's Performance Polarized, Meridien es un estilo casi perfecto para cualquier persona. Estilo: 5HG2107-UV","https://rusty.cl/accesorios-lentes-de-sol-dr-meridien-ll-1000234754alt3.html","https://rusty.cl/media/catalog/product/5/h/5hg2107-uv-1.jpg","99990.00 CLP","","","Rusty","","","Multicolor","",""
"1000234760Multicolor","in stock","new","LENTES DE SOL DR THE REMIX LL ION","El REMIX hace una declaración audaz sobre el estilo. Un giro en nuestro marco más popular, The JAM, este diseño progresivo presenta una sola lente estilo escudo que le da un ajuste ligeramente más plano. Los detalles de la insignia de metal en el templo y una historia de color que va desde el incógnito hasta el llamativo completan el paquete. La serie Bryan Iguchi combina una fusión de arte y rendimiento, destilando el estilo y el ritmo de principios de los 90 en unas gafas de sol atemporales y funcionales. Conectando los puntos entre el deporte y la creatividad a través de un diseño perpetuo, construido para resistir el paso del tiempo. Estilo: 5HG2113-UV","https://rusty.cl/accesorios-lentes-de-sol-dr-the-remix-ll-ion-1000234760multicolor.html","https://rusty.cl/media/catalog/product/5/h/5hg2113-uv-1.jpg","129990.00 CLP","","","Rusty","","","Multicolor","",""
"1000173600Negro","in stock","new","LENTES DE SOL EYEWEAR MERIDIEN","El Meridien es el estilo utilitario de Dragon, diseñado con una elegante forma rectangular que abarca una personalidad inconformista y un atractivo atemporal. Inspiradas en el legado del surf retro, las patillas están confeccionadas con un elegante diseño cóncavo para una apariencia refinada. Construidos con materiales moldeados por inyección y lentes livianos y duraderos, estos marcos están diseñados para experiencias máximas, lo que garantiza durabilidad y resistencia contra impactos y roturas. Resina a base de plantas Tecnología de color optimizada Lumalens 100 % de protección UV Lente de policarbonato de base 6 Estilo: 5HG236-UT22","https://rusty.cl/accesorios-lentes-de-sol-eyewear-meridien-1000173600negro.html","https://rusty.cl/media/catalog/product/5/h/5hg236-ut22-1.jpg","99990.00 CLP","","","Rusty","","","","",""
"1000178796Azul","in stock","new","JOCKEY RX3","Estilo de Color: LisoComposicion: 49% POLYESTER/48%PA/3%ELASTANEPeso: 0.200Estilo: 7AJ496-MI22","https://rusty.cl/accesorios-jockey-rx3-1000178796azul.html","https://rusty.cl/media/catalog/product/7/a/7aj496-mi22lisoblue-1.jpg","18990.00 CLP","","","Rusty","","","Azul","",""
"1000178799Negro","in stock","new","JOCKEY BIG R","Estilo de Color: LisoComposicion: 49% POLYESTER/48%PA/3%ELASTANEPeso: 0.200Estilo: 7AJ497-MI22","https://rusty.cl/accesorios-jockey-big-r-1000178799negro.html","https://rusty.cl/media/catalog/product/7/a/7aj497-mi22lisoblack-1.jpg","18990.00 CLP","","","Rusty","","","Negro","",""
"1000178800Gris-Mezcla","in stock","new","JOCKEY BIG R","Estilo de Color: LisoComposicion: 49% POLYESTER/48%PA/3%ELASTANEPeso: 0.200Estilo: 7AJ497-MI22","https://rusty.cl/accesorios-jockey-big-r-1000178800gris-mezcla.html","https://rusty.cl/media/catalog/product/7/a/7aj497-mi22lisogreymel-1.jpg","18990.00 CLP","","","Rusty","","","Gris","",""
"1000178807Verde-Militar","in stock","new","JOCKEY FURTIVE","Estilo de Color: FullComposicion: 80%ACRYLIC / 20%WOOLPeso: 0.200Estilo: 7AJ499-MI22","https://rusty.cl/accesorios-jockey-furtive-1000178807verde-militar.html","https://rusty.cl/media/catalog/product/7/a/7aj499-mi22fullprintmilitary-1.jpg","16990.00 CLP","","","Rusty","","","Verde Militar","",""
"1000178821Olivo","in stock","new","JOCKEY WORLDWIDE","Estilo de Color: LisoComposicion: 80%ACRYLIC / 20%WOOLPeso: 0.200Estilo: 7AJ504-MI22","https://rusty.cl/accesorios-jockey-worldwide-1000178821olivo.html","https://rusty.cl/media/catalog/product/7/a/7aj504-mi22lisoolive-1.jpg","16990.00 CLP","","","Rusty","","","Verde","",""
"1000178822Rojo-Oscuro","in stock","new","JOCKEY WORLDWIDE","Estilo de Color: LisoComposicion: 80%ACRYLIC / 20%WOOLPeso: 0.200Estilo: 7AJ504-MI22","https://rusty.cl/accesorios-jockey-worldwide-1000178822rojo-oscuro.html","https://rusty.cl/media/catalog/product/7/a/7aj504-mi22lisodarkred-1.jpg","16990.00 CLP","","","Rusty","","","Rojo Oscuro","",""
"1000178811blue-1","in stock","new","JOCKEY Dominio Acid","Estilo de Color: LisoComposicion: 80% Acrílico / 20% LanaTipo Jockey: SnapbackEstilo: 7AJ365","https://rusty.cl/dominio-acid-cap-blue-os-1000178811.html","https://rusty.cl/media/catalog/product/7/a/7aj500-mi22lisoblue-1.jpg","16990.00 CLP","","","Rusty","","","","",""
"1000193331Alt1","in stock","new","Skate G1 D Blocks 8.0' Black/Yellow","Nuestra resina estándar-7 completa. El G1 D Blocks Complete 8.0' en Black/Yellow presenta una plataforma construida con arce de roca dura Resin-7 con cóncavo completo. Incluye ejes de aleación Tensor de 5.25' , ruedas de 53 mm 99a y rodamientos ABEC-7. Acabado con cinta de agarre negra partida. Estilo: 7HS426-UT22","https://rusty.cl/skate-skate-g1-d-blocks-8-0-black-yellow-1000193331alt1.html","https://rusty.cl/media/catalog/product/7/h/7hs426-ut22-1.jpg","109990.00 CLP","","","Rusty","","","","",""
"1000229266Negro","in stock","new","PARKA CHEST YOKE PUFFA","Composicion: 100% NilonPeso: 0.780Estilo: 7PK345-MI","https://rusty.cl/vestuario-parka-chest-yoke-puffa-1000229266negro.html","https://rusty.cl/media/catalog/product/7/p/7pk345-mi23lisoblack-1.jpg","33990.00 CLP","","","Rusty","","","Negro","",""
"1000229273Olivo","in stock","new","PARKA BASIC HOOD PUFFA","Composicion: 100% NilonPeso: 0.780Estilo: 7PK346-MI","https://rusty.cl/vestuario-parka-basic-hood-puffa-1000229273olivo.html","https://rusty.cl/media/catalog/product/7/p/7pk346-mi23lisoolive-1.jpg","28990.00 CLP","","","Rusty","","","","",""
"1000229630Caramelo","in stock","new","JACKET BROWN BOMBER","Composicion: 100% PoliésterPeso: 0.820Estilo: 7K142-MI","https://rusty.cl/vestuario-jacket-brown-bomber-1000229630caramelo.html","https://rusty.cl/media/catalog/product/7/k/7k142-mi23lisotaffy-1.jpg","43990.00 CLP","","","Rusty","","","","",""
"1000229636Olivo","in stock","new","JACKET GREENIE BOMBER","Composicion: 100% PoliésterPeso: 0.820Estilo: 7K144-MI","https://rusty.cl/vestuario-jacket-greenie-bomber-1000229636olivo.html","https://rusty.cl/media/catalog/product/7/k/7k144-mi23lisoolive-1.jpg","43990.00 CLP","","","Rusty","","","Verde","",""
"1000229776Negro","in stock","new","JACKET OUR KIND JACKET","Composicion: 100% AlgodónPeso: 0.820Estilo: 7K354-MI","https://rusty.cl/vestuario-jacket-our-kind-jacket-1000229776negro.html","https://rusty.cl/media/catalog/product/7/k/7k354-mi23lisonavy-1.jpg","28990.00 CLP","","","Rusty","","","","",""
"1000229642Negro","in stock","new","JACKET CHEST YOKE","Composicion: 100% PoliésterPeso: 0.820Estilo: 7K358-MI","https://rusty.cl/vestuario-jacket-chest-yoke-1000229642negro.html","https://rusty.cl/media/catalog/product/7/k/7k358-mi23lisoblack-1.jpg","38990.00 CLP","","","Rusty","","","Negro","",""
"1000229643Olivo","in stock","new","JACKET CHEST YOKE","Composicion: 100% PoliésterPeso: 0.820Estilo: 7K358-MI","https://rusty.cl/vestuario-jacket-chest-yoke-1000229643olivo.html","https://rusty.cl/media/catalog/product/7/k/7k358-mi23lisoolive-1.jpg","38990.00 CLP","","","Rusty","","","Verde","",""
"1000221255Gris-Oscuro","in stock","new","POLERA RUSTY CHAOS LS","La Polera Rusty Chaos LS Tee no es una prenda más, es tu declaración de estilo e identidad propia. Está hecha con 60% algodón - 40% Poliéster y confeccionada cuidadosamente, con estampados de gran calidad, ésta hara entregarte un look único y atemporal, que se mantendrá como nueva aún después de varios ciclos de lavado, perfecta para lucirla en toda ocasión, con detalles que resaltan a la vista. Composicion: 60% Algodón - 40% PoliésterPeso: 0.240Estilo: 7P238-MI","https://rusty.cl/vestuario-polera-rusty-chaos-ls-tee-1000221255gris-oscuro.html","https://rusty.cl/media/catalog/product/7/p/7p238-mi23lisodgrey-1.jpg","7990.00 CLP","","","Rusty","","","Gris Oscuro","",""
"1000221267Blanco","in stock","new","POLERA R TXT LS","La Polera R Txt LS Tee no es una prenda más, es tu declaración de estilo e identidad propia. Está hecha con 60% algodón - 40% Poliéster y confeccionada cuidadosamente, con estampados de gran calidad, ésta hara entregarte un look único y atemporal, que se mantendrá como nueva aún después de varios ciclos de lavado, perfecta para lucirla en toda ocasión, con detalles que resaltan a la vista. Composicion: 60% Algodón - 40% PoliésterPeso: 0.240Estilo: 7P241-MI","https://rusty.cl/vestuario-polera-r-txt-ls-tee-1000221267blanco.html","https://rusty.cl/media/catalog/product/7/p/7p241-mi23lisowhite-1.jpg","7990.00 CLP","","","Rusty","","","Blanco","",""
"1000221111Blanco","in stock","new","POLERA ABDUCTION SS","La Polera Abduction SS Tee no es una prenda más, es tu declaración de estilo e identidad propia. Está hecha con 60% algodón - 40% Poliéster y confeccionada cuidadosamente, con estampados de gran calidad, ésta hara entregarte un look único y atemporal, que se mantendrá como nueva aún después de varios ciclos de lavado, perfecta para lucirla en toda ocasión, con detalles que resaltan a la vista. Composicion: 60% Algodón - 40% PoliésterPeso: 0.180Estilo: 7P217-MI","https://rusty.cl/vestuario-polera-abduction-ss-tee-1000221111blanco.html","https://rusty.cl/media/catalog/product/7/p/7p217-mi23beige-1.jpg","7990.00 CLP","","","Rusty","","","Blanco","",""
