id,availability,condition,title,description,link,image_link,price,gtin,mpn,brand,item_group_id,google_product_category,color,material,pattern
"1000149118Multicolored","in stock","new","STREET KNEE/ELBOW PAD SET - OPEN BACK - CHECKER","Composicion: PolietilenoEstilo de Color: Liso","https://mauiandsons.cl/skate-skate-accesorios-skate-y-mas-street-knee-elbow-pad-set-open-back-checker-1000149118multicolored.html","https://mauiandsons.cl/media/catalog/product/7/a/7av184-mt22mcolor_1.jpg","24490.00 CLP","","","Maui and Sons","","","","",""
"1000176494Alt 1","in stock","new","SKATE COMPLETO GLOBE G0 BLACK SERIF 8.0'","Composición Tabla: Madera de arce de 7 capas con resina (La resina epoxi se utiliza para presionar todas nuestras tablas, lo que las hace más livianas, más fuertes y más duraderas que las tablas normales a base de agua)CaracterísticasMedidas Tabla: 31.63' x 8.0' x 14'WB (Largo x Ancho x Distancia entre trucks)Rodamientos: Globe Abec 7 (menos esfuerzo, más velocidad)Ruedas: Globe 52 mm 99a (Hechas de uretano de alto rebote de Globe; resistentes a la abrasión, más suaves, más rápidas y brindan un excelente agarre.)Trucks: Slant 5.25'Garantía: La tabla está garantizada contra fallas de fabricación y roturas por uso regular durante 90 días a partir del comprobante de compra. Los Trucks Slant y Tensor están garantizados contra fallas de fabricación y roturas por uso regular durante la vida útil del producto.Estilo de Color: LisoPeso Aproximado: 2.238 kgEstilo: 7HS141-MT21","https://mauiandsons.cl/accesorios/skate/skateboard/skate-completo-globe-g0-black-serif-80-blanco-1000176494alt-1.html","https://mauiandsons.cl/media/catalog/product/7/h/7hs141-mt21-1_ok.jpg","79990.00 CLP","","","Maui and Sons","","","","",""
"1000173590Alt1","in stock","new","LENTES DE SOL COUNT LL ION (MATTE BLACK)","Estilo de Color: LisoInspiración de diseñoDIBUJANDO EN LA INSPIRACIÓN VINTAGE, EL CONTE ES UN MARCO DE FIT MEDIANO FABRICADO EN ITALIANO CON UNA SILUETA ​​LIGERAMENTE REDONDEADA PERO RECTANGULAR QUE FUSIONA LÍNEAS CLÁSICAS Y LIMPIAS CON UN ESTILO CASUAL QUE SE VAYA A CUALQUIER LUGAR. PEINADO PREMIUM CON FUNCIÓN DIARIA, EL RECUENTO TAMBIÉN ESTÁ DISPONIBLE EN ESTILOS PREMIUM H2O FLOTABLES PARA AQUELLOS QUE VIVEN LA VIDA EN EL AGUA.Características: RESINA VEGETAL MOLDEADA POR INYECCIÓN LENTE DE POLICARBONATO DE 6 BASESBISAGRA DE ACERO INOXIDABLE 5 BARRILES100% UV PROTECTION","https://mauiandsons.cl/accesorios-anteojos-count-ll-ion-matte-black-1000173590alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg1684-uv22_1.jpg","99990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000173591Alt1","in stock","new","LENTES DE SOL COUNT LL (MATTE TORTOISE)","Estilo de Color: Full PrintInspiración de diseñoDIBUJANDO EN LA INSPIRACIÓN VINTAGE, EL CONTE ES UN MARCO DE FIT MEDIANO FABRICADO EN ITALIANO CON UNA SILUETA ​​LIGERAMENTE REDONDEADA PERO RECTANGULAR QUE FUSIONA LÍNEAS CLÁSICAS Y LIMPIAS CON UN ESTILO CASUAL QUE SE VAYA A CUALQUIER LUGAR. PEINADO PREMIUM CON FUNCIÓN DIARIA, EL RECUENTO TAMBIÉN ESTÁ DISPONIBLE EN ESTILOS PREMIUM H2O FLOTABLES PARA AQUELLOS QUE VIVEN LA VIDA EN EL AGUA.Características: RESINA VEGETAL MOLDEADA POR INYECCIÓN LENTE DE POLICARBONATO DE 6 BASESBISAGRA DE ACERO INOXIDABLE 5 BARRILES100% UV PROTECTION","https://mauiandsons.cl/accesorios-anteojos-count-ll-matte-tortoise-1000173591alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg1685-uv22_1.jpg","99990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000173592Alt1","in stock","new","LENTES DE SOL COUNT UPCYCLED LL (MATTE BLACK)","Estilo de Color: LisoInspiración de diseño:Presentamos nuestras gafas de sol Count favoritas de los fanáticos, actualizadas en un material sostenible. El Count Upcycled está hecho de botellas de agua recicladas, cinco para ser exactos. De inspiración vintage con un ajuste medio, estas gafas de sol tienen una silueta ligeramente redondeada pero rectangular, que fusiona líneas limpias y clásicas con un estilo informal para ir a cualquier parte.Mascota reciclada moldeada por inyecciónEstilo de franquiciaLentes de 6 basesLogotipos de marcas de texto impresas en tampografía en las patillasProtección UV 100%Optimización del color de LumalensHecho de cinco botellas de agua recicladas","https://mauiandsons.cl/accesorios-anteojos-count-upcycled-ll-matte-black-1000173592alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg1686-uv22_2.jpg","99990.00 CLP","","","Maui and Sons","","","","",""
"1000173593Alt1","in stock","new","LENTES DE SOL COUNT UPCYCLED LL (MATTE GREY CRYSTAL)","Estilo de Color: LisoInspiración de diseño:Presentamos nuestras gafas de sol Count favoritas de los fanáticos, actualizadas en un material sostenible. El Count Upcycled está hecho de botellas de agua recicladas, cinco para ser exactos. De inspiración vintage con un ajuste medio, estas gafas de sol tienen una silueta ligeramente redondeada pero rectangular, que fusiona líneas limpias y clásicas con un estilo informal para ir a cualquier parte.Mascota reciclada moldeada por inyecciónEstilo de franquiciaLentes de 6 basesLogotipos de marcas de texto impresas en tampografía en las patillasProtección UV 100%Optimización del color de LumalensHecho de cinco botellas de agua recicladas","https://mauiandsons.cl/accesorios-anteojos-count-upcycled-ll-matte-grey-crystal-1000173593alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg1687-uv22_1.jpg","99990.00 CLP","","","Maui and Sons","","","Gris","",""
"1000173605Alt1","in stock","new","Lentes Sol 5HG241-UT22 Liso","Material del Lente: PolicarbonatoEstilo de Color: LisoInspiración de diseñoDetalles: Construido con una geometría simple y limpia en mente, el Monarch LL ha estado dando vueltas por el campo durante años. el marco ligeramente redondeado y el puente nasal con forma de ojo de cerradura que presume de un aspecto clásico y atemporal, mientras que los exclusivos emblemas metálicos de doble 'cola de dragón' añaden un inconfundible adn de dragón. Las patillas esculpidas y biseladas con placas con el logotipo duraderas hacen que el Monarch de ajuste medio y 100% protección UV sea un éxito.Lente de Policarbonato de 6 BasesBisagra de Acero Inoxidable de 5 BisagrasProtección 100% UVPeso Aproximado: 0.120 kgsEstilo: 5HG241-UT22","https://mauiandsons.cl/accesorios-anteojos-monarch-ll-ion-matte-black-1000173605alt2.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg241-ut22_1.jpg","99990.00 CLP","","","Maui and Sons","","","","",""
"1000173609Alt1","in stock","new","Lentes Sol 5HG245-UT22 Liso","Estilo de Color: LisoInspiración de diseño:EL REED ES UN ESTILO PARA EL DÍA A DÍA QUE DEPORTA UNA FORMA DE RECTÁNGULO MODIFICADA. SE OFRECE EN CUATRO COLORES LLAMATIVOS, INCLUYENDO LA RESINA ROB MACHADO ÚNICAMENTE DISTINTA INSPIRADA EN LA PASIÓN DE ROB POR LA FORMACIÓN DE TABLAS DE SURF. EL DISEÑO DEL TEMPLO CÓNICO RENDE HOMENAJE AL PATRIMONIO DE DRAGON, MIENTRAS QUE EL MATERIAL DE RESINA A BASE DE PLANTAS HABLA DEL COMPROMISO DE DRAGON CON SU FUTURO. TODOS LOS COLORES CUENTAN CON LA EXCLUSIVA TECNOLOGÍA LUMALENS DE DRAGON, QUE LE DAN A ESTE ESTILO UNA VISTA ÓPTIMA.Características:RESINA VEGETAL LENTES DE COLOR OPTIMIZADO DE LUMALENSLENTES DE POLICARBONATO DE 6 BASESPROTECCIÓN 100% UV","https://mauiandsons.cl/accesorios-anteojos-reed-ll-ion-matte-grey-permafrost-1000173609alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg245-ut22_1.jpg","99990.00 CLP","","","Maui and Sons","","","Gris","",""
"1000153254Alt1","in stock","new","LENTES DE SOL DRAGON REMIX LL ION","Material del Lente: PolicarbonatoEstilo de Color: LisoInspiración de diseñoEl remix está construido para hacer una declaración. Una ligera variación en nuestro marco más popular, the jam, the remix utiliza un diseño progresivo que cuenta con un lente de escudo negro para una protección 100% UV y un aspecto retrofuturista. a pesar de la gran cobertura, el remix entrega una sensación ligera y una construcción duradera para los que están en movimiento.Características:Resina Vegetal moldeada por inyecciónLente con escudo de policarbonato múltipleBisagra de acero inoxidable de 5 bisagrasProtección 100% uvPeso Aproximado: 0.120 kgsEstilo: 5HG266-MT21","https://mauiandsons.cl/accesorios-anteojos-remix-ll-ion-matte-black-1000153254alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg266-mt21_black_1.jpg","129990.00 CLP","","","Maui and Sons","","","","",""
"1000173612Alt1","in stock","new","LENTES DE SOL DRAGON REMIX LL ION","Material del Lente: PolicarbonatoEstilo de Color: LisoInspiración de diseñoEl remix está construido para hacer una declaración. Una ligera variación en nuestro marco más popular, the jam, the remix utiliza un diseño progresivo que cuenta con un lente de escudo negro para una protección 100% UV y un aspecto retrofuturista. a pesar de la gran cobertura, el remix entrega una sensación ligera y una construcción duradera para los que están en movimiento.Características:Resina Vegetal moldeada por inyecciónLente con escudo de policarbonato múltipleBisagra de acero inoxidable de 5 bisagrasProtección 100% uvPeso Aproximado: 0.120 kgsEstilo: 5HG248-UT22","https://mauiandsons.cl/accesorios-anteojos-remix-ll-ion-matte-black-1000173612alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg248-ut22_1.jpg","109990.00 CLP","","","Maui and Sons","","","","",""
"1000117792Alt1","in stock","new","LENTES DE SOL DRAGON REMIX LL","Material del Lente: PolicarbonatoEstilo de Color: LisoInspiración de diseñoEl remix está construido para hacer una declaración. Una ligera variación en nuestro marco más popular, the jam, the remix utiliza un diseño progresivo que cuenta con un lente de escudo negro para una protección 100% UV y un aspecto retrofuturista. a pesar de la gran cobertura, el remix entrega una sensación ligera y una construcción duradera para los que están en movimiento.Características:Resina Vegetal moldeada por inyecciónLente con escudo de policarbonato múltipleBisagra de acero inoxidable de 5 bisagrasProtección 100% uvPeso Aproximado: 0.120 kgsEstilo: 5HG195-MT21","https://mauiandsons.cl/accesorios-anteojos-remix-ll-black-1000117792alt1.html","https://mauiandsons.cl/media/catalog/product/5/h/5hg195-mt21_1.jpg","109990.00 CLP","","","Maui and Sons","","","","",""
"1000158023","in stock","new","Longboard Duster Cruisin Nomad 37","Composicion: Madera 7 Capas Caracteristicas Distancia entre ejes: 24.5” Camiones impresos Tensor 6.0 Trucks Ruedas de 65 mm x 47 mm 78A Lija impresa superior personalizada Detalle de logotipo grabado Pozos de rueda personalizadosEstilo: 7HS318-UT21","https://mauiandsons.cl/skate-longboard-cruisin-nomad-37-1000158023.html","https://mauiandsons.cl/media/catalog/product/7/h/7hs318-ut21_multi_1.jpg","149990.00 CLP","","","Maui and Sons","","","","",""
"1000154294Azul","in stock","new","Mochila BUMBLE TRIBE","Composicion: 100%PoliésterEstilo de Color: Full PrintVolumen: 24 litros Estilo: 5AM218-KT22Peso Aprox:0.640Kg","https://mauiandsons.cl/kids-accesorios-mochilas-mochila-5am218-1000154294azul.html","https://mauiandsons.cl/media/catalog/product/5/a/5am218-kt22fullprintblue-01.jpg","14390.00 CLP","","","Maui and Sons","","","Azul","",""
"1000162014Black","in stock","new","Poleron CR 1980 DYE","Estilo de Color: LisoComposicion: 60% Algodón/40% PoliésterEstilo Poleron: Cuello RedondoTipo Poleron: PoleronesEstilo: 5O468-WI22Peso Aproximado: 0.520 Kg","https://mauiandsons.cl/hombre-vestuario-polerones-poleron-cr-1980-dye-1000162014black.html","https://mauiandsons.cl/media/catalog/product/5/o/5o468-wi22lisoblack-1.jpg","20990.00 CLP","","","Maui and Sons","","","Negro","",""
"1000168414Multicolored","in stock","new","Poleron CR EARTH","Estilo de Color: Full PrintComposicion: 60% Algodón/40% PoliésterEstilo Poleron: Cuello RedondoTipo Poleron: PoleronesEstilo: 5O1506-WI22Peso Aproximado: 0.520 Kg","https://mauiandsons.cl/hombre-vestuario-poleras-poleron-cr-earth-1000168414multicolored.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1506-wi22multicolormcolor-1.jpg","23090.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000164902Multicolored","in stock","new","Chaqueta PANTHERA","Estilo de Color: Full PrintComposicion: 100% Poliéster Estilo: 5K1597-WI22Tipo de Parka: Street Jackets Peso Aproximado: 0.960 Kg","https://mauiandsons.cl/chaqueta-jacket-panthera-1000164902multicolored.html","https://mauiandsons.cl/media/catalog/product/5/k/5k1597-wi22fullprintmcolor-1.jpg","24990.00 CLP","","","Maui and Sons","","","Multicolor","",""
"1000165247DarkGrey","in stock","new","POLERON CHIPORRO SOFT SHERPA KIDS","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O983-KI22Peso Aproximado: 0.380 KgEstilo: 5O983-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-soft-sherpa-kids-1000165247darkgrey.html","https://mauiandsons.cl/media/catalog/product/5/o/5o983-ki22lisomgreen-1_1.jpg","16490.00 CLP","","","Maui and Sons","","","","",""
"1000165249Navy","in stock","new","POLERON CHIPORRO SOFT SHERPA KIDS","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O983-KI22Peso Aproximado: 0.380 KgEstilo: 5O983-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-soft-sherpa-kids-1000165249navy.html","https://mauiandsons.cl/media/catalog/product/5/o/5o983-ki22lisonavy-1_1.jpg","16490.00 CLP","","","Maui and Sons","","","","",""
"1000165250Khaki","in stock","new","POLERON CHIPORRO SOFT SHERPA KIDS","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O983-KI22Peso Aproximado: 0.380 KgEstilo: 5O983-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-soft-sherpa-kids-1000165250khaki.html","https://mauiandsons.cl/media/catalog/product/5/o/5o983-ki22lisokhaki-1.jpg","16490.00 CLP","","","Maui and Sons","","","Khaki","",""
"1000165377DarkGrey","in stock","new","POLERON CHIPORRO 5O1696-DARK GREY","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O1696-KI22Peso Aproximado: 0.380 KgEstilo: 5O1696-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-5o1696-dark-grey-1000165377darkgrey.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1696-ki22lisodgrey-1.jpg","16490.00 CLP","","","Maui and Sons","","","","",""
"1000165378MilitaryGreen","in stock","new","POLERON CHIPORRO 5O1696-DARK GREY","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O1696-KI22Peso Aproximado: 0.380 KgEstilo: 5O1696-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-5o1696-military-green-1000165378militarygreen.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1696-ki22lisomilitary-1.jpg","16490.00 CLP","","","Maui and Sons","","","","",""
"1000165379Khaki","in stock","new","POLERON CHIPORRO 5O1696-DARK GREY","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O1696-KI22Peso Aproximado: 0.380 KgEstilo: 5O1696-KI22","https://mauiandsons.cl/kids-vestuario-poleron-chiporro-5o1696-khaki-1000165379khaki.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1696-ki22lisokhaki-1.jpg","16490.00 CLP","","","Maui and Sons","","","","",""
"1000170905Taffy","in stock","new","CHAQUETA MILITARY CAMO","Estilo de Color: LisoComposicion: 100% Poliester Estilo: 5K1725-KI22Tipo de Parka: Street Jackets Peso Aproximado: 0.600 KgWaterproof: 3.000mmZipper: 3F Zipper","https://mauiandsons.cl/kids-vestuario-parkas-y-chaquetas-pantalonskinnyf-green1000170905taffy.html","https://mauiandsons.cl/media/catalog/product/5/k/5k1725-ki22lisotaffy-1.jpg","24990.00 CLP","","","Maui and Sons","","","","",""
"1000170906Green","in stock","new","CHAQUETA MILITARY CAMO","Estilo de Color: LisoComposicion: 100% Poliester Estilo: 5K1725-KI22Tipo de Parka: Street Jackets Peso Aproximado: 0.600 KgWaterproof: 3.000mmZipper: 3F Zipper","https://mauiandsons.cl/kids-vestuario-parkas-y-chaquetas-pantalonchinoskinnycargof-green1000170906green.html","https://mauiandsons.cl/media/catalog/product/5/k/5k1725-ki22lisogreen-1.jpg","24990.00 CLP","","","Maui and Sons","","","","",""
"1000160365DarkNavy","in stock","new","PANTALON SUPER SKINNY DARK NAVY","Estilo de Color: Full PrintComposicion: 98% Algodón / 2% SpandexTipo Pantalon: Denim ColorFIT Pantalon: Super SkinnyEstilo: 5N1437-KI22Peso Aproximado: 0.380 Kg","https://mauiandsons.cl/kids-vestuario-pantalon-super-skinny-dark-navy-1000160365darknavy.html","https://mauiandsons.cl/media/catalog/product/5/n/5n1437-ki22superskinnydarknavy-1.jpg","24990.00 CLP","","","Maui and Sons","","","Azul Oscuro","",""
"1000165214Navy","in stock","new","Poleron Chiporro 5O1691-Navy","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O1691-MI22Peso Aproximado: 0.600 Kg","https://mauiandsons.cl/juvenil-vestuario-poleronchiporro5o1691-navy-1000165214navy.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1691-mi22lisonavy-1.jpg","17490.00 CLP","","","Maui and Sons","","","","",""
"1000165215Khaki","in stock","new","Poleron Chiporro 5O1691-Navy","Estilo de Color: LisoComposicion: 100% PoliésterTipo Poleron: PoleronesFullzipperTipo Poleron: ChiporroEstilo: 5O1691-MI22Peso Aproximado: 0.600 Kg","https://mauiandsons.cl/juvenil-vestuario-poleron-soft-classic-sherpa-1000165215khaki-2.html","https://mauiandsons.cl/media/catalog/product/5/o/5o1691-mi22lisokhaki-1.jpg","17490.00 CLP","","","Maui and Sons","","","","",""
"1000160129Black","in stock","new","PANTALON SKINNY BLACK","Estilo de Color: Full PrintComposicion: 98% Algodón / 2% SpandexTipo Pantalon: Denim ColorFIT Pantalon: SkinnyEstilo: 5N1411-MI22Peso Aproximado: 0.460 Kg","https://mauiandsons.cl/juvenil-vestuario-pantalon-skinny-black-1000160129black.html","https://mauiandsons.cl/media/catalog/product/5/n/5n1411-mi22skinnyblack-1.jpg","27990.00 CLP","","","Maui and Sons","","","Negro","",""
